observation_date,ITAPROINDMISMEI
1977-02-01,87.790850000000006
1977-03-01,84.108669999999989
1977-04-01,88.275340000000000
1977-05-01,84.786959999999993
1977-06-01,80.814090000000022
1977-07-01,83.721069999999997
1977-08-01,82.848980000000012
1977-09-01,82.655180000000001
1977-10-01,83.721069999999997
1977-11-01,80.910989999999998
1977-12-01,83.236570000000000
1978-01-01,82.461380000000005
1978-02-01,82.558280000000011
1978-03-01,81.298580000000001
1978-04-01,85.755960000000002
1978-05-01,83.527280000000005
1978-06-01,84.593170000000001
1978-07-01,86.724950000000007
1978-08-01,86.531149999999997
1978-09-01,87.693950000000001
1978-10-01,88.759839999999997
1978-11-01,88.662940000000006
1978-12-01,94.186199999999999
1979-01-01,88.081540000000004
1979-02-01,90.794730000000001
1979-03-01,89.922629999999998
1979-04-01,90.310230000000004
1979-05-01,88.178440000000009
1979-06-01,87.693950000000001
1979-07-01,87.015649999999994
1979-08-01,94.186199999999999
1979-09-01,95.930400000000006
1979-10-01,95.155199999999994
1979-11-01,95.736599999999996
1979-12-01,98.643580000000000
1980-01-01,97.715770000000006
1980-02-01,99.305400000000006
1980-03-01,101.736599999999996
1980-04-01,100.053500000000000
1980-05-01,97.715770000000006
1980-06-01,96.874200000000002
1980-07-01,94.068950000000001
1980-08-01,97.622259999999997
1980-09-01,91.731260000000006
1980-10-01,92.666340000000005
1980-11-01,97.248230000000007
1980-12-01,95.845609999999994
1981-01-01,95.105869999999996
1981-02-01,95.579620000000006
1981-03-01,95.461179999999999
1981-04-01,95.698059999999998
1981-05-01,96.763999999999996
1981-06-01,96.645560000000003
1981-07-01,95.105869999999996
1981-08-01,94.158360000000002
1981-09-01,95.461179999999999
1981-10-01,95.461179999999999
1981-11-01,96.171809999999994
1981-12-01,92.737110000000001
1982-01-01,97.000879999999995
1982-02-01,94.513679999999994
1982-03-01,92.855549999999994
1982-04-01,96.053380000000004
1982-05-01,92.263350000000003
1982-06-01,89.420839999999998
1982-07-01,92.737110000000001
1982-08-01,90.960530000000006
1982-09-01,91.315849999999998
1982-10-01,90.368340000000003
1982-11-01,88.828640000000021
1982-12-01,89.776150000000001
1983-01-01,90.013019999999997
1983-02-01,89.657709999999994
1983-03-01,89.183959999999999
1983-04-01,88.710210000000004
1983-05-01,87.407390000000007
1983-06-01,87.762699999999995
1983-07-01,90.131460000000004
1983-08-01,91.552719999999994
1983-09-01,89.657709999999994
1983-10-01,90.131460000000004
1983-11-01,91.789599999999993
1983-12-01,92.144909999999996
1984-01-01,92.618669999999995
1984-02-01,89.183959999999999
1984-03-01,90.842089999999999
1984-04-01,89.776150000000001
1984-05-01,93.566170000000000
1984-06-01,94.039919999999995
1984-07-01,91.078969999999998
1984-08-01,96.645560000000003
1984-09-01,94.750559999999993
1984-10-01,94.276799999999994
1984-11-01,92.144909999999996
1984-12-01,94.276799999999994
1985-01-01,90.960530000000006
1985-02-01,95.105869999999996
1985-03-01,93.803049999999999
1985-04-01,92.855549999999994
1985-05-01,94.158360000000002
1985-06-01,94.987430000000003
1985-07-01,93.566170000000000
1985-08-01,96.408690000000007
1985-09-01,93.921490000000006
1985-10-01,93.329290000000000
1985-11-01,95.461179999999999
1985-12-01,94.513679999999994
1986-01-01,96.290250000000000
1986-02-01,96.763999999999996
1986-03-01,97.711510000000004
1986-04-01,98.185260000000000
1986-05-01,95.698059999999998
1986-06-01,97.593069999999997
1986-07-01,98.895889999999994
1986-08-01,99.132769999999994
1986-09-01,98.185260000000000
1986-10-01,98.066829999999996
1986-11-01,97.829949999999997
1986-12-01,100.554000000000002
1987-01-01,96.053380000000004
1987-02-01,99.014330000000001
1987-03-01,100.317099999999996
1987-04-01,102.212199999999996
1987-05-01,102.685900000000004
1987-06-01,101.146199999999993
1987-07-01,100.317099999999996
1987-08-01,100.080299999999994
1987-09-01,100.790899999999993
1987-10-01,103.396500000000003
1987-11-01,102.922799999999995
1987-12-01,101.383099999999999
